Serial Number,Tweets,Subjectivity,Polarity,Analysis
4751,Today St. Louis County opens its first mass vaccination site at  in Ferguson. You *must* have an app… ,0.3333333333333333,0.25,Positive
4752,"Oxford/AstraZeneca vaccine cuts virus transmission: study


CovidVaccine ",0.0,0.0,Neutral
4753,"‘I’m so pleased my nan got her COVID-19 vaccine!’

Andrew’s nan Iris recently had her COVIDVaccine! She shared her… ",0.625,0.3125,Positive
4754,"Most hated kindergarten teacher in the Netherlands, responsible for the Dutch Corona  fraud 

hugodejongekanniks… ",0.5833333333333334,-0.06666666666666667,Negative
4755,THIS THREAD. Read it. All of it. COVIDVaccine ,0.0,0.0,Neutral
4756,"Great writing on the covidvaccine and immune response 

",0.75,0.8,Positive
4757,"The UK has ordered extra 40m doses of the Valneva vaccine


health medicine healthcare… ",0.1,0.0,Neutral
4758,Efficacy of Chovishield revealed. AstraZeneca OxfordVaccine CovidVaccine ,0.0,0.0,Neutral
4759,"No, it's not about the grammar it is invariably about the spirit always !

Think, if not we, who else then ?… ",0.0,0.0,Neutral
4760,"Excited to talk about CovidVaccine hesitancy, how well vaccines seem to be working so far and vaccine aftereffects… ",0.875,0.2375,Positive
4761,"Things to do in Sierra Leone...

Procure CovidVaccine 
Water 💦 running in every household...
Electricity in every… ",0.0,0.0,Neutral
4762,Just dropped the rents off for their CovidVaccine jab. Very slick at Bognor Regis Health centre.  👏🏻💕,0.48750000000000004,-0.325,Negative
4763,"You still need to follow social distancing guidelines even when you've had your CovidVaccine.

👇  exp… ",0.06666666666666667,0.03333333333333333,Positive
4764,"If we have the state police we may not need Amotekun, the time for state police is now - Governor Akeredolu… ",0.0,0.0,Neutral
4765, I wonder how many have died or will die because of ‘The Cure’ COVID19 CovidVaccine,0.5,0.5,Positive
4766,"Day after having the CovidVaccine and I cant feel my arm, but no other side effects.  
No worse than my annual flu… ",0.4875,0.13125,Positive
4767,SalfordNHSVaccinationService are now calling people age 70 years+ and those who are clinically extremely vulnerabl… ,1.0,-0.125,Negative
4768,"Pfizer expects about $15 billion in 2021 sales from the COVID-19 vaccine


covidvaccine… ",0.0,0.0,Neutral
4769,Just had my first dose of the Pfizer BioNTech CovidVaccine. 👍 ,0.3333333333333333,0.25,Positive
4770,"Like all other vaccines, the CovidVaccine CANNOT give you the illness it is protecting you from. You may just exp… ",0.375,-0.125,Negative
4771,"NHS staff across Haringey are working hard to vaccinate people against Covid-19. 

There’s no need to contact your… ",0.5416666666666666,-0.2916666666666667,Negative
4772,Jab day for Pops... one step closer to a hug 🥰 CovidVaccine family ,0.0,0.0,Neutral
4773,"Gov't to tackle negative responses to vaccines
CovidVaccine
",0.4,-0.3,Negative
4774,"""Getting your Covid-19 vaccine when it is made available to you is one of the most effective ways we can all help b… ",0.5666666666666668,0.5,Positive
4775,Community leaders are calling on people to get their Covid-19 vaccine as soon as they are invited to do so. Full st… ,0.55,0.35,Positive
4776,"Shop PPE for your business today at  and help us stopthespread 

COVID19 CovidVaccine… ",0.0,0.0,Neutral
4777,Dear &amp; ElonMusk  please Help GivingTuesday givingback AmericanImmigrant Leaving Donated… ,0.0,0.0,Neutral
4778,"The COVID-19 vaccines will be delivered in stages, starting with the people most at risk from COVID-19. Other group… ",0.325,0.125,Positive
4779,"""We feel like there's light at the end of the tunnel now and it's not if, it's a matter of when, we will get togeth… ",0.7,0.4,Positive
4780, Check this out  ShareVerified PledgeToPause CovidVaccine Covid_19 Corona… ,0.0,0.0,Neutral
4781,"Traces of the South African variant of COVID19 have been detected in Tottenham Hale

Follow all preventive measure… ",0.0,0.0,Neutral
4782,"Please when its your turn, help us to saves lives, and take the covid-19 vaccine covidvaccine COVIDVaccination… ",0.0,0.0,Neutral
4783,Thankyou SindhGovt for all the efforts. Everyone who’s a part of it! InshAllah we are going to leave this all behi… ,0.0,0.0,Neutral
4784,"For factual information on how the COVID-19 vaccine works and how it can protect you, follow  or visit… ",0.0,0.0,Neutral
4785,".There is no priority list for CovidVaccine - patients identified in practice as below. 
GPs will notify once sup… ",0.0,0.0,Neutral
4786,"GSK, CureVac to make COVID vaccines targeting new variants - The Associated Press CovidVaccine  ",0.45454545454545453,0.13636363636363635,Positive
4787,"Made in India vaccines reach Dubai. A special friend, a special relationship. CovidVaccine ",0.5714285714285714,0.35714285714285715,Positive
4788,The AstraZeneca vaccine is shown to drastically cut transmission of the virus. covidvaccine ,0.0,0.0,Neutral
4789,Why is  saying that the vaccine is suitable for all ages when it is not suitable for anyone below age 18? C… ,0.75,0.1375,Positive
4790,The Mystery Of India's Plummeting COVID-19 Cases  CovidVaccine,0.0,0.0,Neutral
4791,"Patients 85+, 80-84, 75-79 &amp; 70-74 identified in practice, ready 2 invite 4 CovidVaccine
Irish General Practice is… ",0.3333333333333333,0.08333333333333333,Positive
4792,The  has offered to increase support to the Scottish Government to help speed up the roll out of… ,0.0,0.0,Neutral
4793,"Corona Vaccination to be given at offices across Odisha
COVID19Vaccine CovidVaccine Odisha 
",0.0,0.0,Neutral
4794,"University staff including specialists, physicians, PhD students and medical students administer 15,000 shots of… ",0.0,0.0,Neutral
4795,WATERCOOLER - COVID vaccine - Informed Consent  via  COVIDー19 vaccine vaccines… ,0.0,0.0,Neutral
4796,"PIL In Delhi High Court Seeking Vaccination Of Legal Fraternity In The First Phase 

 ",0.35777777777777775,0.20333333333333334,Positive
4797,"Just got vaccinated, taking my second shot in 2 weeks time. CovidVaccine",0.0,0.0,Neutral
4798,"Barbara Keeley, MP for Worsley and Eccles South, received her COVIDVaccine at Clarendon centre this morning 👏👏… ",0.0,0.0,Neutral
4799,China announced a plan to provide 10 million Coronavirus Vaccine doses to developing nations through the global… ,0.0,0.0,Neutral
4800,More Vaccine deaths CovidVaccine COVIDVaccination vaccine vaccines ,0.5,0.5,Positive
4801,Has anyone had their 2nd dose of pfizer CovidVaccine after having covid in between? Any issues? Side effects?… ,0.0,0.0,Neutral
4802,CovidVaccine 1&amp;2 booked 👍🏻😁,0.0,0.0,Neutral
4803,"1. Immunity takes time
2. The vaccine is effective, but not 100%
3. It's unclear how long immunity lasts 
4. Whethe… ",0.6000000000000001,0.27499999999999997,Positive
4804,It surely is not baseless as Ryanair has no authority to tell consumers whether they can travel freely or not. Th… ,0.8444444444444444,-0.225,Negative
4805,"Had my first covid vacation at Basildon  yesterday.
The staff were vaccinating person after person, &amp;… ",0.3333333333333333,0.25,Positive
4806,"Here’s what you need to know:

🥇Those most at risk will receive the CovidVaccine first

📱The NHS will contact you… ",0.41666666666666663,0.375,Positive
4807,So that means thanks to the wisdom of TX  &amp;  that  &amp; _Stores are in charge of dis… ,0.2,0.2,Positive
4808,Just had my 1st dose CovidVaccine - thanks to   Julian Redhead and  for sort… ,0.2,0.2,Positive
4809,"Recently, I spoke with Wagdy Sawahel of University World News  on the roles of African universities in… ",0.125,0.0,Neutral
4810,"If someone has got his CovidVaccine shot, do they still need the mandatory institutional quarantine in Maharashtra… ",0.0,0.0,Neutral
4811,Another addition to social media to prove it happened CovidVaccine ,0.06666666666666667,0.03333333333333333,Positive
4812,"Spiked a fever around midnight and called off of work. After 2 hours of gingerly tossing and turning, my fever drea… ",0.0,0.0,Neutral
4813,"An incredibly important thread about SEND children snd their schooling

A Q for  
are  pr… ",1.0,0.4,Positive
4814,"Isn't it amazing that when anyone died during 2020, there was a conceted effort to label them as covid deaths, but… ",0.9,0.6000000000000001,Positive
4815,Sterling's recent performance against the single currency down to poor economic data and a dismal vaccine rollout i… ,0.31063492063492065,-0.08539682539682539,Negative
4816,"Our Medical, Support &amp; Admin staff are COVID vaccinated and are now safe to carry on with their daily duties &amp; serv… ",0.16666666666666666,0.16666666666666666,Positive
4817,"Find out how the COVID19 vaccination programme is going on in Bromley 



Covid19UK… ",0.0,0.0,Neutral
4818,Westminster offers Nicola Sturgeon more COVIDvaccine help ,0.25,0.3,Positive
4819,"If Von Der Leyen thought Astra Zeneca jab was so unsafe , why  did she trigger article 16 because she couldn't stea… ",0.0,0.0,Neutral
4820,"MARCH: Include 🤰🏽🤱🏽women in CovidVaccine research 
WHY DID THIS NOT HAPPEN?
WHY??
GenderEquity should include equ… ",0.0,0.0,Neutral
4821,"COVID19 COVIDVaccination COVIDVaccine GlobalComparison India DY365
India becomes fastest country to reach 4 M… ",0.0,0.0,Neutral
4822," Exactly, it's all about the 'announcing' part so that this laggard is not seen falling behind even further.… ",0.475,-0.07500000000000001,Negative
4823,"
All the wonderful diseases you might get from a CovidVaccine 
They forgot to mention death ",1.0,1.0,Positive
4824,"Do you have questions about the CovidVaccine?

 are hosting a free Facebook Live event at 6:30pm t… ",0.65,0.2681818181818182,Positive
4825,"4/4 No, she said. Actually they have had patients who GOT C19 from the vaccine, after one shot. 😩 PLEASE govt, step… ",0.1,0.0,Neutral
4826,Thank you to the  COVID vaccination team for my CovidVaccine today. Great experience from a wonderful… ,0.75,0.8,Positive
4827,My mum-in-law is getting the vaccine on Saturday! Relieved doesn’t do it justice. Covid19UK CovidVaccine,0.0,0.0,Neutral
4828,"COVID19 

Moderna 's CovidVaccine  authorised for use in Singapore , first shipment expected around March""… ",0.3666666666666667,0.075,Positive
4829, It might be the best way to get some of the lunatics to take the vaccine 💉 CovidVaccine StayHome 🤣🤣,0.3,1.0,Positive
4830,"You cannot catch coronavirus from the COVIDVaccine. There’s a lot of misinformation out there, so make sure you’re… ",0.8888888888888888,0.5,Positive
4831,Ah Sputnik the CovidVaccine. Wasn't it the first that was spoken of? ,0.3333333333333333,0.25,Positive
4832,All set to vaccinate hundreds more people in priority groups with booked appts at the Oak Tree Centre in… ,0.5,0.5,Positive
4833,Fugees - Ready or Not (Official Video)  -  fuck off Bitcoin bitcoinnews USA… ,0.55,-0.1,Negative
4834,"The NHS will not ask you to apply for the COVID-19 vaccine and there is no charge for it. When it’s your turn, they… ",0.0,0.0,Neutral
4835,"The NHS will not ask you to apply for the COVID-19 vaccine and there is no charge for it. When it’s your turn, they… ",0.0,0.0,Neutral
4836,Our three GP-led CovidVaccine sites continue to vaccinate residents across NorthTyneside. Our sites work in conju… ,0.0,0.0,Neutral
4837,And then there was hope. My dad (86) will receive his first CovidVaccine shot today ! ,0.3333333333333333,0.3125,Positive
4838,"$DVAX more+more warming up to this pick-and-shovel covidvaccine story. 

Not only 'potent enough' (considering cur… ",0.6666666666666666,0.16666666666666666,Positive
4839,I’ve heard the message that pregnant HCW should seek medical advice before getting a CovidVaccine on  ~3… ,0.25,0.16666666666666666,Positive
4840,"After various countries allowed the roll out of SputnikV CovidVaccine,  shares surged 5%. Last month,… ",0.2833333333333333,0.0,Neutral
4841," incompetence abounds still  CovidVaccine 
Hey  how's your share price with… ",0.0,0.0,Neutral
4842,Can you help  make sure that the CovidVaccine is reaching everyone it needs to? Details below 👇 ,0.8888888888888888,0.5,Positive
4843,"This morning's covidvaccine analysis in Germany's 'premier' info radio (DLF):

Discussions only about SputnikV, AZ… ",1.0,0.0,Neutral
4844,"Thanks to  for producing these videos. 
If you know anyone who speaks Punjabi please share it with… ",0.2,0.2,Positive
4845,Qus about COVIDvaccine &amp; IVF? Register for The Covid Vaccine: a shot in the arm for fertility treatment? on 4 Feb… ,0.0,0.0,Neutral
4846,"I have got my 1st dose of Covid-19 Vaccine. And i am doing well...
Together we can end this pendemic. Covishield… ",0.0,0.0,Neutral
4847,Lockdown eased. The first vaccines arrive. The rollout begins. Some vaccinating can start. Let’s raise a (legal) gl… ,0.26666666666666666,0.225,Positive
4848,"The volunteers supporting our local VaccinationDrive have been amazing

Another example of the power of… ",0.3833333333333333,0.2833333333333334,Positive
4849,"So, after the Vaccine I got a Side Effect and that is my left arm hurting me but nothing to worry about as that's w… ",0.0,0.0,Neutral
4850,"Medical experts urge people to take precautions, use face masks, observe social distancing, wash their hands regula… ",0.03333333333333333,0.016666666666666666,Positive
4851,"Covid-19 is not modified malaria, the vaccine against coronavirus is needed everywhere.

Malaria is caused by a par… ",0.0,0.0,Neutral
4852,2nd dose done! CovidVaccine ChoosetoVaccinate ForHumanity ThankYouUAE ThankYouLord  CCAD Healthpoint ,0.0,0.0,Neutral
4853,Do you need help to get to your covidvaccine appointment? ,0.0,0.0,Neutral
4854,We understand that some communities are concerned about the CovidVaccine. Join us today at 6.30pm to pose your vac… ,0.0,0.0,Neutral
4855," That may be so, but it's a FACT that multiple people have had heart attacks immediately after rece… ",0.0,0.0,Neutral
